,,"Range pipe supports from distributions 2m max & 1m maximum from end",,"range pipe supports from distributions 2m max. and 1m maximum from end."
,,"Hanger rods: zinc/galvanised finish",,"hanger rods: zinc / galvanised finish"
,,"Sprinkler system ext.pipework/plenum tunnels/flush drains/galvanised steel to AS1074 medium",,"sprinkler system external pipework, plenum tunnels and flush drains, galvanised steel to as1074 medium."
,,"Pipework installed as per drawing & completed in area",,"pipework installed as per drawing & completed in area"
,,"Rolled grooved couplings on floor & riser of correct type to suit piping",,"rolled grooved couplings on floor and riser of correct type to suit piping."
,,"Pipework left out for access by others",,"pipework left out for access by others"
,,"Number of pipes left out location/grid ref - reasons not installed","Number of pipes left out location / grid ref - reasons not installed","pipework left out for access by others"
,,"Building movement (If required)",,"building movement (if required)"

"Fit Off Progress"
,"Scope",,,"fit off"
,"Rows"
,,"Basement","grouping","basement","fit off","site qa"
,,"Basement 4","expanded","basement 4","fit off","site qa"
,,"Basement 3","expanded","basement 3","fit off","site qa"
,,"Basement 2","expanded","basement 2","fit off","site qa"
,,"Basement 1","expanded","basement 1","fit off","site qa"
,,"Building A - Ground Floor","grouping","building a - ground floor"
,,"Lobby","expanded","ground floor","lobby","fit off","site qa","building a"
,,"G08","expanded","ground floor","fit off","site qa","building a","g08"
,,"G09","expanded","ground floor","g09","fit off","site qa","building a"
,,"Building A - Level 1","grouping","building a - level 1"
,,"Level 1","expanded","fit off","site qa","level 1","building a"
,,"Building A - Level 2","grouping","building a - level 2"
,,"Corridor","expanded","corridor","fit off","site qa","building a","level 2"
,,"201","expanded","201","fit off","site qa","building a","level 2"
,,"202","expanded","202","fit off","site qa","building a","level 2"
,,"203","expanded","203","fit off","site qa","building a","level 2"
,,"204","expanded","204","fit off","site qa","building a","level 2"
,,"205","expanded","205","fit off","site qa","building a","level 2"
,,"206","expanded","206","fit off","site qa","building a","level 2"
,,"207","expanded","207","fit off","site qa","building a","level 2"
,,"208","expanded","208","fit off","site qa","building a","level 2"
,,"209","expanded","209","fit off","site qa","building a","level 2"
,,"210","expanded","210","fit off","site qa","building a","level 2"
,,"Building A - Level 3","grouping","building a - level 3"
,,"301","expanded","301","fit off","site qa","building a","level 3"
,,"302","expanded","302","fit off","site qa","building a","level 3"
,,"303","expanded","303","fit off","site qa","building a","level 3"
,,"204","expanded","204","fit off","site qa","building a","level 3"
,,"205","expanded","205","fit off","site qa","building a","level 3"
,,"206","expanded","206","fit off","site qa","building a","level 3"
,,"207","expanded","207","fit off","site qa","building a","level 3"
,,"208","expanded","208","fit off","site qa","building a","level 3"
,,"209","expanded","209","fit off","site qa","building a","level 3"
,,"210","expanded","210","fit off","site qa","building a","level 3"
,,"Building A - Level 4","grouping","building a - level 4"
,,"401","expanded","401","level 4","fit off","site qa","building a"
,,"402","expanded","402","level 4","fit off","site qa","building a"
,,"403","expanded","403","level 4","fit off","site qa","building a"
,,"404","expanded","404","level 4","fit off","site qa","building a"
,,"405","expanded","405","level 4","fit off","site qa","building a"
,,"406","expanded","406","level 4","fit off","site qa","building a"
,,"407","expanded","407","level 4","fit off","site qa","building a"
,,"408","expanded","408","level 4","fit off","site qa","building a"
,,"409","expanded","409","level 4","fit off","site qa","building a"
,,"410","expanded","410","level 4","fit off","site qa","building a"
,,"Building A - Level 5","grouping","building a - level 5"
,,"501","expanded","501","level 5","fit off","site qa","building a"
,,"502","expanded","502","level 5","fit off","site qa","building a"
,,"503","expanded","503","level 5","fit off","site qa","building a"
,,"504","expanded","504","level 5","fit off","site qa","building a"
,,"505","expanded","505","level 5","fit off","site qa","building a"
,,"506","expanded","506","level 5","fit off","site qa","building a"
,,"507","expanded","507","level 5","fit off","site qa","building a"
,,"508","expanded","508","level 5","fit off","site qa","building a"
,,"509","expanded","509","level 5","fit off","site qa","building a"
,,"510","expanded","510","level 5","fit off","site qa","building a"
,,"Building A - Level 6","grouping","building a - level 6"
,,"601","expanded","601","level 6","fit off","site qa","building a"
,,"602","expanded","602","level 6","fit off","site qa","building a"
,,"603","expanded","603","level 6","fit off","site qa","building a"
,,"604","expanded","604","level 6","fit off","site qa","building a"
,,"605","expanded","605","level 6","fit off","site qa","building a"
,,"606","expanded","606","level 6","fit off","site qa","building a"
,,"607","expanded","607","level 6","fit off","site qa","building a"
,,"608","expanded","608","level 6","fit off","site qa","building a"
,,"609","expanded","609","level 6","fit off","site qa","building a"
,,"610","expanded","610","level 6","fit off","site qa","building a"
,,"Building A - Level 7","grouping","building a - level 7"
,,"701","expanded","701","level 7","fit off","site qa","building a"
,,"702","expanded","702","level 7","fit off","site qa","building a"
,,"703","expanded","703","level 7","fit off","site qa","building a"
,,"704","expanded","704","level 7","fit off","site qa","building a"
,,"705","expanded","705","level 7","fit off","site qa","building a"
,,"706","expanded","706","level 7","fit off","site qa","building a"
,,"707","expanded","707","level 7","fit off","site qa","building a"
,,"708","expanded","708","level 7","fit off","site qa","building a"
,,"709","expanded","709","level 7","fit off","site qa","building a"
,,"710","expanded","710","level 7","fit off","site qa","building a"
,,"Building A - Level 8","grouping","building a - level 8"
,,"801","expanded","801","fit off","site qa","level 8","building a"
,,"802","expanded","802","fit off","site qa","level 8","building a"
,,"803","expanded","803","fit off","site qa","level 8","building a"
,,"804","expanded","804","fit off","site qa","level 8","building a"
,,"805","expanded","805","fit off","site qa","level 8","building a"
,,"806","expanded","806","fit off","site qa","level 8","building a"
,,"807","expanded","807","fit off","site qa","level 8","building a"
,,"808","expanded","808","fit off","site qa","level 8","building a"
,,"809","expanded","809","fit off","site qa","level 8","building a"
,,"810","expanded","810","fit off","site qa","level 8","building a"
,,"Building A - Level 9","grouping","building a - level 9"
,,"901","expanded","901","fit off","site qa","level 9","building a"
,,"902","expanded","902","fit off","site qa","level 9","building a"
,,"903","expanded","903","fit off","site qa","level 9","building a"
,,"904","expanded","904","fit off","site qa","level 9","building a"
,,"905","expanded","905","fit off","site qa","level 9","building a"
,,"906","expanded","906","fit off","site qa","level 9","building a"
,,"907","expanded","907","fit off","site qa","level 9","building a"
,,"908","expanded","908","fit off","site qa","level 9","building a"
,,"909","expanded","909","fit off","site qa","level 9","building a"
,,"910","expanded","910","fit off","site qa","level 9","building a"
,,"Building A - Level 10","grouping","building a - level 10"
,,"1001","expanded","1001","level 10","fit off","site qa","building a"
,,"1002","expanded","1002","level 10","fit off","site qa","building a"
,,"1003","expanded","1003","level 10","fit off","site qa","building a"
,,"1004","expanded","1004","level 10","fit off","site qa","building a"
,,"1005","expanded","1005","level 10","fit off","site qa","building a"
,,"1006","expanded","1006","level 10","fit off","site qa","building a"
,,"1007","expanded","1007","level 10","fit off","site qa","building a"
,,"1008","expanded","1008","level 10","fit off","site qa","building a"
,,"1009","expanded","1009","level 10","fit off","site qa","building a"
,,"1010","expanded","1010","level 10","fit off","site qa","building a"
,,"Building A - Level 11","grouping","building a - level 11"
,,"1101","expanded","1101","fit off","site qa","level 11","building a"
,,"1102","expanded","1102","fit off","site qa","level 11","building a"
,,"1103","expanded","1103","fit off","site qa","level 11","building a"
,,"1104","expanded","1104","fit off","site qa","level 11","building a"
,,"1105","expanded","1105","fit off","site qa","level 11","building a"
,,"1106","expanded","1106","fit off","site qa","level 11","building a"
,,"1107","expanded","1107","fit off","site qa","level 11","building a"
,,"1108","expanded","1108","fit off","site qa","level 11","building a"
,,"1109","expanded","1109","fit off","site qa","level 11","building a"
,,"1110","expanded","1110","fit off","site qa","level 11","building a"
,,"Building A - Level 12","grouping","building a - level 12"
,,"1201","expanded","1201","fit off","site qa","level 12","building a"
,,"1202","expanded","1202","fit off","site qa","level 12","building a"
,,"1203","expanded","1203","fit off","site qa","level 12","building a"
,,"1204","expanded","1204","fit off","site qa","level 12","building a"
,,"1205","expanded","1205","fit off","site qa","level 12","building a"
,,"1206","expanded","1206","fit off","site qa","level 12","building a"
,,"1207","expanded","1207","fit off","site qa","level 12","building a"
,,"1208","expanded","1208","fit off","site qa","level 12","building a"
,,"1209","expanded","1209","fit off","site qa","level 12","building a"
,,"1210","expanded","1210","fit off","site qa","level 12","building a"
,,"Building A - Level 13","grouping","building a - level 13"
,,"1301","expanded","1301","fit off","site qa","building a","level 13"
,,"1302","expanded","1302","fit off","site qa","building a","level 13"
,,"1303","expanded","1303","fit off","site qa","building a","level 13"
,,"1304","expanded","1304","fit off","site qa","building a","level 13"
,,"1305","expanded","1305","fit off","site qa","building a","level 13"
,,"1306","expanded","1306","fit off","site qa","building a","level 13"
,,"1307","expanded","1307","fit off","site qa","building a","level 13"
,,"1308","expanded","1308","fit off","site qa","building a","level 13"
,,"1309","expanded","1309","fit off","site qa","building a","level 13"
,,"1310","expanded","1310","fit off","site qa","building a","level 13"
,,"Building A - Level 14","grouping","building a - level 14"
,,"1401","expanded","1401","fit off","site qa","building a","level 14"
,,"1402","expanded","1402","fit off","site qa","building a","level 14"
,,"1403","expanded","1403","fit off","site qa","building a","level 14"
,,"1404","expanded","1404","fit off","site qa","building a","level 14"
,,"1405","expanded","1405","fit off","site qa","building a","level 14"
,,"1406","expanded","1406","fit off","site qa","building a","level 14"
,,"1407","expanded","1407","fit off","site qa","building a","level 14"
,,"1408","expanded","1408","fit off","site qa","building a","level 14"
,,"1409","expanded","1409","fit off","site qa","building a","level 14"
,,"1410","expanded","1410","fit off","site qa","building a","level 14"
,,"Building A - Level 15","grouping","building a - level 15"
,,"1501","expanded","1501","level 15","fit off","site qa","building a"
,,"1502","expanded","1502","level 15","fit off","site qa","building a"
,,"1503","expanded","1503","level 15","fit off","site qa","building a"
,,"1504","expanded","1504","level 15","fit off","site qa","building a"
,,"1505","expanded","1505","level 15","fit off","site qa","building a"
,,"1506","expanded","1506","level 15","fit off","site qa","building a"
,,"1507","expanded","1507","level 15","fit off","site qa","building a"
,,"1508","expanded","1508","level 15","fit off","site qa","building a"
,,"1509","expanded","1509","level 15","fit off","site qa","building a"
,,"1510","expanded","1510","level 15","fit off","site qa","building a"
,,"Building A - Level 16","grouping","building a - level 16"
,,"1601","expanded","1601","level 16","fit off","site qa","building a"
,,"1602","expanded","1602","level 16","fit off","site qa","building a"
,,"1603","expanded","1603","level 16","fit off","site qa","building a"
,,"1604","expanded","1604","level 16","fit off","site qa","building a"
,,"1605","expanded","1605","level 16","fit off","site qa","building a"
,,"1606","expanded","1606","level 16","fit off","site qa","building a"
,,"1607","expanded","1607","level 16","fit off","site qa","building a"
,,"1608","expanded","1608","level 16","fit off","site qa","building a"
,,"1609","expanded","1609","level 16","fit off","site qa","building a"
,,"1610","expanded","1610","level 16","fit off","site qa","building a"
,,"Building A - Level 17","grouping","building a - level 17"
,,"1701","expanded","1701","level 17","fit off","site qa","building a"
,,"1702","expanded","1702","level 17","fit off","site qa","building a"
,,"1703","expanded","1703","level 17","fit off","site qa","building a"
,,"1704","expanded","1704","level 17","fit off","site qa","building a"
,,"1705","expanded","1705","level 17","fit off","site qa","building a"
,,"1706","expanded","1706","level 17","fit off","site qa","building a"
,,"1707","expanded","1707","level 17","fit off","site qa","building a"
,,"1708","expanded","1708","level 17","fit off","site qa","building a"
,,"1709","expanded","1709","level 17","fit off","site qa","building a"
,,"1710","expanded","1710","level 17","fit off","site qa","building a"
,,"Building A - Level 18","grouping","building a - level 18"
,,"1801","expanded","1801","level 18","fit off","site qa","building a"
,,"1802","expanded","1802","level 18","fit off","site qa","building a"
,,"1803","expanded","1803","level 18","fit off","site qa","building a"
,,"1804","expanded","1804","level 18","fit off","site qa","building a"
,,"1805","expanded","1805","level 18","fit off","site qa","building a"
,,"1806","expanded","1806","level 18","fit off","site qa","building a"
,,"1807","expanded","1807","level 18","fit off","site qa","building a"
,,"1808","expanded","1808","level 18","fit off","site qa","building a"
,,"1809","expanded","1809","level 18","fit off","site qa","building a"
,,"1810","expanded","1810","level 18","fit off","site qa","building a"
,,"Building A - Level 19","grouping","building a - level 19"
,,"1901","expanded","1901","fit off","site qa","level 19","building a"
,,"1902","expanded","1902","fit off","site qa","level 19","building a"
,,"1903","expanded","1903","fit off","site qa","level 19","building a"
,,"1904","expanded","1904","fit off","site qa","level 19","building a"
,,"1905","expanded","1905","fit off","site qa","level 19","building a"
,,"1906","expanded","1906","fit off","site qa","level 19","building a"
,,"1907","expanded","1907","fit off","site qa","level 19","building a"
,,"Building A - Level 20","grouping","building a - level 20"
,,"Level 20","expanded","level 20","fit off","site qa","building a"
,,"Building B - Ground Floor","grouping","building b - ground floor"
,,"Lobby","expanded","ground floor","lobby","fit off","site qa","building b"
,,"G08","expanded","ground floor","fit off","site qa","g08","building b"
,,"G09","expanded","ground floor","g09","fit off","site qa","building b"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor","expanded","corridor","fit off","site qa","level 1","building b"
,,"102","expanded","102","fit off","site qa","level 1","building b"
,,"103","expanded","103","fit off","site qa","level 1","building b"
,,"104","expanded","104","fit off","site qa","level 1","building b"
,,"105","expanded","105","fit off","site qa","level 1","building b"
,,"106","expanded","106","fit off","site qa","level 1","building b"
,,"107","expanded","107","fit off","site qa","level 1","building b"
,,"108","expanded","108","fit off","site qa","level 1","building b"
,,"109","expanded","109","fit off","site qa","level 1","building b"
,,"110","expanded","110","fit off","site qa","level 1","building b"
,,"111","expanded","111","fit off","site qa","level 1","building b"
,,"112","expanded","112","fit off","site qa","level 1","building b"
,,"113","expanded","113","fit off","site qa","level 1","building b"
,,"114","expanded","114","fit off","site qa","level 1","building b"
,,"115","expanded","115","fit off","site qa","level 1","building b"
,,"116","expanded","116","fit off","site qa","level 1","building b"
,,"Building B - Level 2","grouping","building b - level 2"
,,"211","expanded","211","fit off","site qa","level 2","building b"
,,"212","expanded","212","fit off","site qa","level 2","building b"
,,"213","expanded","213","fit off","site qa","level 2","building b"
,,"214","expanded","214","fit off","site qa","level 2","building b"
,,"215","expanded","215","fit off","site qa","level 2","building b"
,,"216","expanded","216","fit off","site qa","level 2","building b"
,,"217","expanded","217","fit off","site qa","level 2","building b"
,,"218","expanded","218","fit off","site qa","level 2","building b"
,,"219","expanded","219","fit off","site qa","level 2","building b"
,,"220","expanded","220","fit off","site qa","level 2","building b"
,,"221","expanded","221","fit off","site qa","level 2","building b"
,,"222","expanded","222","fit off","site qa","level 2","building b"
,,"223","expanded","223","fit off","site qa","level 2","building b"
,,"224","expanded","224","fit off","site qa","level 2","building b"
,,"225","expanded","225","fit off","site qa","level 2","building b"
,,"Building B - Level 3","grouping","building b - level 3"
,,"311","expanded","311","fit off","site qa","building b","level 3"
,,"312","expanded","312","fit off","site qa","building b","level 3"
,,"313","expanded","313","fit off","site qa","building b","level 3"
,,"314","expanded","314","fit off","site qa","building b","level 3"
,,"315","expanded","315","fit off","site qa","building b","level 3"
,,"316","expanded","316","fit off","site qa","building b","level 3"
,,"317","expanded","317","fit off","site qa","building b","level 3"
,,"318","expanded","318","fit off","site qa","building b","level 3"
,,"319","expanded","319","fit off","site qa","building b","level 3"
,,"320","expanded","320","fit off","site qa","building b","level 3"
,,"321","expanded","321","fit off","site qa","building b","level 3"
,,"322","expanded","322","fit off","site qa","building b","level 3"
,,"323","expanded","323","fit off","site qa","building b","level 3"
,,"324","expanded","324","fit off","site qa","building b","level 3"
,,"325","expanded","325","fit off","site qa","building b","level 3"
,,"Building B - Level 4","grouping","building b - level 4"
,,"411","expanded","411","level 4","fit off","site qa","building b"
,,"412","expanded","412","level 4","fit off","site qa","building b"
,,"413","expanded","413","level 4","fit off","site qa","building b"
,,"414","expanded","414","level 4","fit off","site qa","building b"
,,"415","expanded","415","level 4","fit off","site qa","building b"
,,"416","expanded","416","level 4","fit off","site qa","building b"
,,"417","expanded","417","level 4","fit off","site qa","building b"
,,"418","expanded","418","level 4","fit off","site qa","building b"
,,"419","expanded","419","level 4","fit off","site qa","building b"
,,"420","expanded","420","level 4","fit off","site qa","building b"
,,"421","expanded","421","level 4","fit off","site qa","building b"
,,"422","expanded","422","level 4","fit off","site qa","building b"
,,"423","expanded","423","level 4","fit off","site qa","building b"
,,"424","expanded","424","level 4","fit off","site qa","building b"
,,"425","expanded","425","level 4","fit off","site qa","building b"
,,"Building B - Level 5","grouping","building b - level 5"
,,"511","expanded","511","level 5","fit off","site qa","building b"
,,"512","expanded","512","level 5","fit off","site qa","building b"
,,"513","expanded","513","level 5","fit off","site qa","building b"
,,"514","expanded","514","level 5","fit off","site qa","building b"
,,"515","expanded","515","level 5","fit off","site qa","building b"
,,"516","expanded","516","level 5","fit off","site qa","building b"
,,"517","expanded","517","level 5","fit off","site qa","building b"
,,"518","expanded","518","level 5","fit off","site qa","building b"
,,"519","expanded","519","level 5","fit off","site qa","building b"
,,"520","expanded","520","level 5","fit off","site qa","building b"
,,"521","expanded","521","level 5","fit off","site qa","building b"
,,"522","expanded","522","level 5","fit off","site qa","building b"
,,"523","expanded","523","level 5","fit off","site qa","building b"
,,"524","expanded","524","level 5","fit off","site qa","building b"
,,"525","expanded","525","level 5","fit off","site qa","building b"
,,"Building B - Level 6","grouping","building b - level 6"
,,"611","expanded","611","level 6","fit off","site qa","building b"
,,"612","expanded","612","level 6","fit off","site qa","building b"
,,"613","expanded","613","level 6","fit off","site qa","building b"
,,"614","expanded","614","level 6","fit off","site qa","building b"
,,"615","expanded","615","level 6","fit off","site qa","building b"
,,"616","expanded","616","level 6","fit off","site qa","building b"
,,"617","expanded","617","level 6","fit off","site qa","building b"
,,"618","expanded","618","level 6","fit off","site qa","building b"
,,"619","expanded","619","level 6","fit off","site qa","building b"
,,"620","expanded","620","level 6","fit off","site qa","building b"
,,"621","expanded","621","level 6","fit off","site qa","building b"
,,"622","expanded","622","level 6","fit off","site qa","building b"
,,"623","expanded","623","level 6","fit off","site qa","building b"
,,"624","expanded","624","level 6","fit off","site qa","building b"
,,"625","expanded","625","level 6","fit off","site qa","building b"
,,"Building B - Level 7","grouping","building b - level 7"
,,"711","expanded","711","level 7","fit off","site qa","building b"
,,"712","expanded","712","level 7","fit off","site qa","building b"
,,"713","expanded","713","level 7","fit off","site qa","building b"
,,"714","expanded","714","level 7","fit off","site qa","building b"
,,"715","expanded","715","level 7","fit off","site qa","building b"
,,"716","expanded","716","level 7","fit off","site qa","building b"
,,"717","expanded","717","level 7","fit off","site qa","building b"
,,"718","expanded","718","level 7","fit off","site qa","building b"
,,"719","expanded","719","level 7","fit off","site qa","building b"
,,"720","expanded","720","level 7","fit off","site qa","building b"
,,"721","expanded","721","level 7","fit off","site qa","building b"
,,"722","expanded","722","level 7","fit off","site qa","building b"
,,"723","expanded","723","level 7","fit off","site qa","building b"
,,"724","expanded","724","level 7","fit off","site qa","building b"
,,"725","expanded","725","level 7","fit off","site qa","building b"
,,"Building B - Level 8","grouping","building b - level 8"
,,"811","expanded","811","fit off","site qa","level 8","building b"
,,"812","expanded","812","fit off","site qa","level 8","building b"
,,"813","expanded","813","fit off","site qa","level 8","building b"
,,"814","expanded","814","fit off","site qa","level 8","building b"
,,"815","expanded","815","fit off","site qa","level 8","building b"
,,"816","expanded","816","fit off","site qa","level 8","building b"
,,"817","expanded","817","fit off","site qa","level 8","building b"
,,"818","expanded","818","fit off","site qa","level 8","building b"
,,"819","expanded","819","fit off","site qa","level 8","building b"
,,"820","expanded","820","fit off","site qa","level 8","building b"
,,"821","expanded","821","fit off","site qa","level 8","building b"
,,"822","expanded","822","fit off","site qa","level 8","building b"
,,"823","expanded","823","fit off","site qa","level 8","building b"
,,"824","expanded","824","fit off","site qa","level 8","building b"
,,"825","expanded","825","fit off","site qa","level 8","building b"
,,"Building B - Level 9","grouping","building b - level 9"
,,"911","expanded","911","fit off","site qa","level 9","building b"
,,"912","expanded","912","fit off","site qa","level 9","building b"
,,"913","expanded","913","fit off","site qa","level 9","building b"
,,"914","expanded","914","fit off","site qa","level 9","building b"
,,"915","expanded","915","fit off","site qa","level 9","building b"
,,"916","expanded","916","fit off","site qa","level 9","building b"
,,"917","expanded","917","fit off","site qa","level 9","building b"
,,"918","expanded","918","fit off","site qa","level 9","building b"
,,"919","expanded","919","fit off","site qa","level 9","building b"
,,"920","expanded","920","fit off","site qa","level 9","building b"
,,"921","expanded","921","fit off","site qa","level 9","building b"
,,"922","expanded","922","fit off","site qa","level 9","building b"
,,"923","expanded","923","fit off","site qa","level 9","building b"
,,"924","expanded","924","fit off","site qa","level 9","building b"
,,"925","expanded","925","fit off","site qa","level 9","building b"
,,"Building B - Level 10","grouping","building b - level 10"
,,"1011","expanded","1011","level 10","fit off","site qa","building b"
,,"1012","expanded","1012","level 10","fit off","site qa","building b"
,,"1013","expanded","1013","level 10","fit off","site qa","building b"
,,"1014","expanded","1014","level 10","fit off","site qa","building b"
,,"1015","expanded","1015","level 10","fit off","site qa","building b"
,,"1016","expanded","1016","level 10","fit off","site qa","building b"
,,"1017","expanded","1017","level 10","fit off","site qa","building b"
,,"Building B - Level 11","grouping","building b - level 11"
,,"1111","expanded","1111","fit off","site qa","level 11","building b"
,,"1112","expanded","1112","fit off","site qa","level 11","building b"
,,"1113","expanded","1113","fit off","site qa","level 11","building b"
,,"1114","expanded","1114","fit off","site qa","level 11","building b"
,,"1115","expanded","1115","fit off","site qa","level 11","building b"
,,"1116","expanded","1116","fit off","site qa","level 11","building b"
,,"1117","expanded","1117","fit off","site qa","level 11","building b"
,,"Building B - Level 12","grouping","building b - level 12"
,,"1211","expanded","1211","fit off","site qa","level 12","building b"
,,"1212","expanded","1212","fit off","site qa","level 12","building b"
,,"1213","expanded","1213","fit off","site qa","level 12","building b"
,,"1214","expanded","1214","fit off","site qa","level 12","building b"
,,"1215","expanded","1215","fit off","site qa","level 12","building b"
,,"1216","expanded","1216","fit off","site qa","level 12","building b"
,,"1217","expanded","1217","fit off","site qa","level 12","building b"
,,"Building B - Level 13","grouping","building b - level 13"
,,"1311","expanded","1311","fit off","site qa","building b","level 13"
,,"1312","expanded","1312","fit off","site qa","building b","level 13"
,,"1313","expanded","1313","fit off","site qa","building b","level 13"
,,"1314","expanded","1314","fit off","site qa","building b","level 13"
,,"1315","expanded","1315","fit off","site qa","building b","level 13"
,,"1316","expanded","1316","fit off","site qa","building b","level 13"
,,"1317","expanded","1317","fit off","site qa","building b","level 13"
,,"Building B - Level 14","grouping","building b - level 14"
,,"Level 14","expanded","fit off","site qa","level 14","building b"
,,"Building C - Ground Floor","grouping","building c - ground floor"
,,"Lobby","expanded","ground floor","lobby","fit off","site qa","building c"
,,"G10","expanded","ground floor","fit off","site qa","g10","building c"
,,"G11","expanded","ground floor","fit off","site qa","g11","building c"
,,"G12","expanded","ground floor","g12","fit off","site qa","building c"
,,"G13","expanded","g13","ground floor","fit off","site qa","building c"
,,"G14","expanded","ground floor","g14","fit off","site qa","building c"
,,"Building C - Level 1","grouping","building c - level 1"
,,"Corridor","expanded","corridor","fit off","site qa","level 1","building c"
,,"117","expanded","117","fit off","site qa","level 1","building c"
,,"118","expanded","118","fit off","site qa","level 1","building c"
,,"119","expanded","119","fit off","site qa","level 1","building c"
,,"120","expanded","120","fit off","site qa","level 1","building c"
,,"121","expanded","121","fit off","site qa","level 1","building c"
,,"122","expanded","122","fit off","site qa","level 1","building c"
,,"Building C - Level 2","grouping","building c - level 2"
,,"226","expanded","226","fit off","site qa","level 2","building c"
,,"227","expanded","227","fit off","site qa","level 2","building c"
,,"228","expanded","228","fit off","site qa","level 2","building c"
,,"229","expanded","229","fit off","site qa","level 2","building c"
,,"230","expanded","230","fit off","site qa","level 2","building c"
,,"231","expanded","231","fit off","site qa","level 2","building c"
,,"Building C - Level 3","grouping","building c - level 3"
,,"326","expanded","326","fit off","site qa","level 3","building c"
,,"327","expanded","327","fit off","site qa","level 3","building c"
,,"328","expanded","328","fit off","site qa","level 3","building c"
,,"329","expanded","329","fit off","site qa","level 3","building c"
,,"330","expanded","330","fit off","site qa","level 3","building c"
,,"331","expanded","331","fit off","site qa","level 3","building c"
,,"Building C - Level 4","grouping","building c - level 4"
,,"Level 4","expanded","level 4","fit off","site qa","building c"
,"Columns"
,,"All sprinkler positions correct",,"sprinkler heads","all sprinkler positions correct"
,,"Approved type (ref. sample submission)",,"approved type (ref. sample submission)","sprinkler heads"
,,"Temp. rating: new heads to spec",,"temp. rating: new heads to spec","sprinkler heads"
,,"Correct response time",,"sprinkler heads","correct response time"
,,"Check sprinkler frames oriented",,"sprinkler heads","check sprinkler frames oriented"
,,"Sprinkler finish colour to specification",,"sprinkler finish colour to specification","sprinkler heads"
,,"Check all ceiling spaces installed",,"check all ceiling spaces installed","sprinkler heads"
,,"Fitted to heads below stairs",,"protective guards","fitted to heads below stairs."
,,"Fitted to heads at/less than 2100mm above floor level",,"fitted to heads at/less than 2100mm above floor level","protective guards"
,,"Heads located to avoid need for baffling except adjacent to elect. equip",,"baffle plates","heads located to avoid need for baffling except adjacent to elect. equip"
,,"Baffles fitted to heads adjacent to electrical equipment",,"baffle plates","baffles fitted to heads adjacent to electrical equipment"
,,"Pipework installed as per drawing & completed in area",,"pipework installed as per drawing & completed in area","escutcheon plates"

"Pipework Pressure Testing Progress"
,"Scope",,,"pipework pressure testing"
,"Rows"
,,"Basement","grouping","basement"
,,"Basement 4","expanded","basement 4","pipework pressure testing","site qa"
,,"Basement 3","expanded","basement 3","pipework pressure testing","site qa"
,,"Basement 2","expanded","basement 2","pipework pressure testing","site qa"
,,"Basement 1","expanded","pipework pressure testing","basement 1","site qa"
,,"Building A","grouping","building a"
,,"Ground Floor","expanded","ground floor","pipework pressure testing","site qa","building a"
,,"Level 1","expanded","pipework pressure testing","site qa","level 1","building a"
,,"Level 2","expanded","pipework pressure testing","site qa","building a","level 2"
,,"Level 3","expanded","pipework pressure testing","site qa","building a","level 3"
,,"Level 4","expanded","level 4","pipework pressure testing","site qa","building a"
,,"Level 5","expanded","level 5","pipework pressure testing","site qa","building a"
,,"Level 6","expanded","level 6","pipework pressure testing","site qa","building a"
,,"Level 7","expanded","pipework pressure testing","level 7","site qa","building a"
,,"Level 8","expanded","pipework pressure testing","site qa","level 8","building a"
,,"Level 9","expanded","pipework pressure testing","site qa","level 9","building a"
,,"Level 10","expanded","level 10","pipework pressure testing","site qa","building a"
,,"Level 11","expanded","pipework pressure testing","site qa","level 11","building a"
,,"Level 12","expanded","pipework pressure testing","site qa","level 12","building a"
,,"Level 13","expanded","pipework pressure testing","site qa","building a","level 13"
,,"Level 14","expanded","pipework pressure testing","site qa","building a","level 14"
,,"Level 15","expanded","level 15","pipework pressure testing","site qa","building a"
,,"Level 16","expanded","level 16","pipework pressure testing","site qa","building a"
,,"Level 17","expanded","pipework pressure testing","level 17","site qa","building a"
,,"Level 18","expanded","level 18","pipework pressure testing","site qa","building a"
,,"Level 19","expanded","pipework pressure testing","site qa","level 19","building a"
,,"Level 20","expanded","pipework pressure testing","level 20","site qa","building a"
,,"Building B","grouping","building b"
,,"Ground Floor","expanded","ground floor","pipework pressure testing","site qa","building b"
,,"Level 1","expanded","pipework pressure testing","site qa","level 1","building b"
,,"Level 2","expanded","pipework pressure testing","site qa","level 2","building b"
,,"Level 3","expanded","pipework pressure testing","site qa","building b","level 3"
,,"Level 4","expanded","level 4","pipework pressure testing","site qa","building b"
,,"Level 5","expanded","level 5","pipework pressure testing","site qa","building b"
,,"Level 6","expanded","level 6","pipework pressure testing","site qa","building b"
,,"Level 7","expanded","pipework pressure testing","level 7","site qa","building b"
,,"Level 8","expanded","pipework pressure testing","site qa","level 8","building b"
,,"Level 9","expanded","pipework pressure testing","site qa","level 9","building b"
,,"Level 10","expanded","level 10","pipework pressure testing","site qa","building b"
,,"Level 11","expanded","pipework pressure testing","site qa","level 11","building b"
,,"Level 12","expanded","pipework pressure testing","site qa","level 12","building b"
,,"Level 13","expanded","pipework pressure testing","site qa","building b","level 13"
,,"Level 14","expanded","pipework pressure testing","site qa","level 14","building b"
,,"Building C","grouping","building c"
